[Client] Connected to Donkey Sim at 127.0.0.1:9091
[Client] Listening for sim messages...
[Sim] Scene selection ready.
[Client] Loading scene: generated_track
[Sim] Car loaded — ready to drive.
[Main] Waiting for first telemetry packet...
cte=  0.00  speed= 0.06  hit=none
cte=  0.00  speed= 0.00  hit=none
cte=  0.00  speed= 0.01  hit=none
cte=  0.00  speed= 0.33  hit=none
cte=  0.00  speed= 0.06  hit=none
cte=  0.00  speed= 0.00  hit=none
cte=  0.00  speed= 0.01  hit=none
cte=  0.00  speed= 0.33  hit=none
cte=  0.00  speed= 0.09  hit=none
cte=  0.00  speed= 0.22  hit=none
cte=  0.00  speed= 0.34  hit=none
cte= -0.00  speed= 0.47  hit=none
cte= -0.00  speed= 0.59  hit=none
cte= -0.00  speed= 0.71  hit=none
cte= -0.00  speed= 0.83  hit=none
cte= -0.01  speed= 0.94  hit=none
cte= -0.01  speed= 1.07  hit=none
cte= -0.01  speed= 1.19  hit=none
cte= -0.01  speed= 1.29  hit=none
cte= -0.01  speed= 1.40  hit=none
cte= -0.01  speed= 1.52  hit=none
cte= -0.01  speed= 1.63  hit=none
cte= -0.00  speed= 1.73  hit=none
cte= -0.00  speed= 1.81  hit=none
cte=  0.00  speed= 1.89  hit=none
cte=  0.01  speed= 1.95  hit=none
cte=  0.01  speed= 2.00  hit=none
cte=  0.01  speed= 2.05  hit=none
cte=  0.02  speed= 2.09  hit=none
cte=  0.02  speed= 2.12  hit=none
cte=  0.03  speed= 2.15  hit=none
cte=  0.03  speed= 2.17  hit=none
cte=  0.03  speed= 2.19  hit=none
cte=  0.04  speed= 2.21  hit=none
cte=  0.04  speed= 2.22  hit=none
cte=  0.04  speed= 2.24  hit=none
cte=  0.04  speed= 2.25  hit=none
cte=  0.03  speed= 2.26  hit=none
cte=  0.03  speed= 2.27  hit=none
cte=  0.03  speed= 2.27  hit=none
cte=  0.02  speed= 2.28  hit=none
cte=  0.01  speed= 2.28  hit=none
cte=  0.00  speed= 2.29  hit=none
cte= -0.01  speed= 2.29  hit=none
cte= -0.05  speed= 2.29  hit=none
cte= -0.31  speed= 2.30  hit=none
cte= -0.51  speed= 2.30  hit=none
cte= -0.97  speed= 2.30  hit=none
cte= -1.41  speed= 2.30  hit=none
cte= -1.79  speed= 2.29  hit=none
cte= -2.35  speed= 2.28  hit=none
cte= -2.83  speed= 2.26  hit=none
cte= -3.10  speed= 2.23  hit=none
cte= -3.59  speed= 2.20  hit=none
cte= -3.97  speed= 2.18  hit=none
cte= -4.24  speed= 2.16  hit=none

[Main] Car off track (cte=-4.24) — resetting car...
[Client] Car reset to start.
cte= -4.35  speed= 2.15  hit=none

[Main] Car off track (cte=-4.35) — resetting car...
[Client] Car reset to start.
cte= -4.72  speed= 2.13  hit=none

[Main] Car off track (cte=-4.72) — resetting car...
[Client] Car reset to start.
cte= -5.06  speed= 2.11  hit=none

[Main] Car off track (cte=-5.06) — resetting car...
[Client] Car reset to start.
cte= -5.40  speed= 2.09  hit=none

[Main] Car off track (cte=-5.40) — resetting car...
[Client] Car reset to start.
cte=  0.00  speed= 0.33  hit=none
cte=  0.00  speed= 0.06  hit=none
cte=  0.00  speed= 0.00  hit=none
cte=  0.00  speed= 0.01  hit=none
cte=  0.00  speed= 0.33  hit=none
cte=  0.00  speed= 0.06  hit=none
cte=  0.00  speed= 0.00  hit=none
cte=  0.00  speed= 0.01  hit=none
cte=  0.00  speed= 0.33  hit=none
cte=  0.00  speed= 0.06  hit=none
cte=  0.00  speed= 0.00  hit=none
cte=  0.00  speed= 0.01  hit=none
cte=  0.00  speed= 0.33  hit=none
cte=  0.00  speed= 0.06  hit=none
cte=  0.00  speed= 0.00  hit=none
cte=  0.00  speed= 0.01  hit=none
cte=  0.00  speed= 0.24  hit=none
cte=  0.00  speed= 0.21  hit=none
cte=  0.00  speed= 0.32  hit=none
cte= -0.00  speed= 0.45  hit=none
cte= -0.00  speed= 0.57  hit=none
cte= -0.00  speed= 0.68  hit=none
cte= -0.00  speed= 0.81  hit=none
cte= -0.00  speed= 0.92  hit=none
cte= -0.00  speed= 1.05  hit=none
cte= -0.01  speed= 1.17  hit=none
cte= -0.01  speed= 1.27  hit=none
cte= -0.01  speed= 1.38  hit=none
cte= -0.01  speed= 1.50  hit=none
cte= -0.01  speed= 1.61  hit=none
cte= -0.00  speed= 1.71  hit=none
cte= -0.00  speed= 1.80  hit=none
cte= -0.00  speed= 1.87  hit=none
cte=  0.00  speed= 1.94  hit=none
cte=  0.01  speed= 1.99  hit=none
cte=  0.01  speed= 2.04  hit=none
cte=  0.02  speed= 2.08  hit=none
cte=  0.02  speed= 2.11  hit=none
cte=  0.02  speed= 2.14  hit=none
cte=  0.03  speed= 2.17  hit=none
cte=  0.03  speed= 2.19  hit=none
cte=  0.03  speed= 2.21  hit=none
cte=  0.04  speed= 2.22  hit=none
cte=  0.04  speed= 2.24  hit=none
cte=  0.04  speed= 2.25  hit=none
cte=  0.03  speed= 2.26  hit=none
cte=  0.03  speed= 2.26  hit=none
cte=  0.03  speed= 2.27  hit=none
cte=  0.02  speed= 2.28  hit=none
cte=  0.01  speed= 2.28  hit=none
cte=  0.01  speed= 2.29  hit=none
cte= -0.00  speed= 2.29  hit=none
cte= -0.01  speed= 2.29  hit=none
cte= -0.26  speed= 2.30  hit=none
cte= -0.51  speed= 2.30  hit=none
cte= -0.90  speed= 2.30  hit=none
cte= -1.34  speed= 2.30  hit=none
cte= -1.70  speed= 2.29  hit=none
cte= -2.26  speed= 2.28  hit=none
cte= -2.75  speed= 2.26  hit=none
cte= -3.01  speed= 2.24  hit=none
cte= -3.52  speed= 2.21  hit=none
cte= -3.92  speed= 2.19  hit=none
cte= -4.21  speed= 2.16  hit=none

[Main] Car off track (cte=-4.21) — resetting car...
[Client] Car reset to start.
cte= -4.30  speed= 2.16  hit=none

[Main] Car off track (cte=-4.30) — resetting car...
[Client] Car reset to start.
cte= -4.69  speed= 2.14  hit=none

[Main] Car off track (cte=-4.69) — resetting car...
[Client] Car reset to start.
cte= -5.06  speed= 2.11  hit=none

[Main] Car off track (cte=-5.06) — resetting car...
[Client] Car reset to start.
cte= -5.42  speed= 2.09  hit=none

[Main] Car off track (cte=-5.42) — resetting car...
[Client] Car reset to start.
cte=  0.00  speed= 0.33  hit=none
cte=  0.00  speed= 0.06  hit=none
cte=  0.00  speed= 0.00  hit=none
cte=  0.00  speed= 0.01  hit=none
cte=  0.00  speed= 0.33  hit=none
cte=  0.00  speed= 0.06  hit=none
cte=  0.00  speed= 0.00  hit=none
cte=  0.00  speed= 0.01  hit=none
cte=  0.00  speed= 0.33  hit=none
cte=  0.00  speed= 0.06  hit=none
cte=  0.00  speed= 0.00  hit=none
cte=  0.00  speed= 0.01  hit=none
cte=  0.00  speed= 0.33  hit=none
cte=  0.00  speed= 0.06  hit=none
cte=  0.00  speed= 0.00  hit=none
cte=  0.00  speed= 0.01  hit=none
cte=  0.00  speed= 0.33  hit=none
cte=  0.00  speed= 0.09  hit=none
cte=  0.00  speed= 0.22  hit=none
cte=  0.00  speed= 0.34  hit=none
cte= -0.00  speed= 0.47  hit=none
cte= -0.00  speed= 0.59  hit=none
cte= -0.00  speed= 0.71  hit=none

[HotReload] Detected save on path_follower.py. Attempting read...
cte= -0.00  speed= 0.83  hit=none
cte= -0.01  speed= 0.94  hit=none
cte= -0.01  speed= 1.07  hit=none
cte= -0.01  speed= 1.19  hit=none
[HotReload] SUCCESS: Extracted config with 6 keys.

[HotReload] Updated path_follower.py CONFIG!
cte= -0.01  speed= 1.29  hit=none
cte= -0.01  speed= 1.35  hit=none
cte= -0.01  speed= 1.36  hit=none
cte= -0.01  speed= 1.36  hit=none
cte= -0.00  speed= 1.37  hit=none
cte= -0.00  speed= 1.37  hit=none
cte= -0.00  speed= 1.37  hit=none
cte=  0.00  speed= 1.38  hit=none
cte=  0.00  speed= 1.38  hit=none
cte=  0.00  speed= 1.38  hit=none
cte=  0.00  speed= 1.38  hit=none
cte=  0.01  speed= 1.38  hit=none
cte=  0.01  speed= 1.38  hit=none
cte=  0.01  speed= 1.39  hit=none
cte=  0.01  speed= 1.39  hit=none
cte=  0.01  speed= 1.39  hit=none
cte=  0.01  speed= 1.39  hit=none
cte=  0.01  speed= 1.39  hit=none
cte=  0.01  speed= 1.39  hit=none
cte=  0.01  speed= 1.39  hit=none
cte=  0.01  speed= 1.39  hit=none
cte=  0.01  speed= 1.39  hit=none
cte=  0.00  speed= 1.39  hit=none
cte=  0.00  speed= 1.39  hit=none
cte=  0.00  speed= 1.39  hit=none
cte=  0.00  speed= 1.39  hit=none
cte= -0.00  speed= 1.39  hit=none
cte= -0.00  speed= 1.39  hit=none
cte= -0.00  speed= 1.39  hit=none
cte= -0.01  speed= 1.39  hit=none
cte= -0.01  speed= 1.39  hit=none
cte= -0.01  speed= 1.39  hit=none
cte= -0.01  speed= 1.39  hit=none
cte= -0.01  speed= 1.39  hit=none
cte= -0.01  speed= 1.39  hit=none
cte= -0.01  speed= 1.39  hit=none
cte= -0.01  speed= 1.39  hit=none
cte= -0.01  speed= 1.39  hit=none
cte=  0.05  speed= 1.39  hit=none
cte= -0.10  speed= 1.39  hit=none
cte= -0.25  speed= 1.39  hit=none
cte= -0.39  speed= 1.39  hit=none
cte= -0.48  speed= 1.39  hit=none
cte= -0.74  speed= 1.39  hit=none
cte= -0.97  speed= 1.38  hit=none
cte= -1.17  speed= 1.38  hit=none
cte= -1.25  speed= 1.37  hit=none
cte= -1.51  speed= 1.37  hit=none
cte= -1.73  speed= 1.36  hit=none
cte= -1.90  speed= 1.36  hit=none
cte= -2.03  speed= 1.35  hit=none
cte= -2.04  speed= 1.35  hit=none
cte= -2.20  speed= 1.35  hit=none
cte= -2.32  speed= 1.35  hit=none
cte= -2.39  speed= 1.35  hit=none
cte= -2.22  speed= 1.35  hit=none
cte= -2.34  speed= 1.35  hit=none
cte= -2.41  speed= 1.35  hit=none
cte= -2.43  speed= 1.35  hit=none
cte= -2.40  speed= 1.34  hit=none
cte= -2.14  speed= 1.34  hit=none
cte= -2.16  speed= 1.34  hit=none
cte= -2.13  speed= 1.34  hit=none
cte= -2.05  speed= 1.34  hit=none
cte= -1.92  speed= 1.34  hit=none
cte= -1.60  speed= 1.34  hit=none
cte= -1.52  speed= 1.35  hit=none
cte= -1.40  speed= 1.35  hit=none
cte= -1.25  speed= 1.35  hit=none
cte= -1.05  speed= 1.35  hit=none
cte= -0.74  speed= 1.36  hit=none
cte= -0.64  speed= 1.36  hit=none
cte= -0.52  speed= 1.37  hit=none
cte= -0.39  speed= 1.37  hit=none
cte= -0.15  speed= 1.37  hit=none
cte= -0.14  speed= 1.38  hit=none
cte= -0.14  speed= 1.38  hit=none
cte= -0.12  speed= 1.38  hit=none
cte= -0.11  speed= 1.38  hit=none
cte= -0.09  speed= 1.38  hit=none
cte= -0.07  speed= 1.38  hit=none
cte= -0.04  speed= 1.39  hit=none
cte= -0.01  speed= 1.39  hit=none
cte=  0.01  speed= 1.39  hit=none
cte=  0.04  speed= 1.39  hit=none
cte=  0.06  speed= 1.39  hit=none
cte=  0.09  speed= 1.39  hit=none
cte=  0.11  speed= 1.39  hit=none
cte=  0.13  speed= 1.39  hit=none
cte=  0.14  speed= 1.39  hit=none
cte=  0.15  speed= 1.39  hit=none
cte=  0.15  speed= 1.39  hit=none
cte=  0.15  speed= 1.39  hit=none
cte=  0.15  speed= 1.39  hit=none
cte=  0.14  speed= 1.39  hit=none
cte=  0.12  speed= 1.39  hit=none
cte=  0.10  speed= 1.39  hit=none
cte=  0.08  speed= 1.39  hit=none
cte=  0.06  speed= 1.39  hit=none
cte=  0.03  speed= 1.39  hit=none
cte=  0.00  speed= 1.39  hit=none
cte= -0.03  speed= 1.39  hit=none
cte= -0.05  speed= 1.39  hit=none
cte= -0.08  speed= 1.39  hit=none
cte= -0.10  speed= 1.39  hit=none
cte= -0.12  speed= 1.39  hit=none
cte= -0.14  speed= 1.39  hit=none
cte= -0.15  speed= 1.39  hit=none
cte= -0.15  speed= 1.39  hit=none
cte= -0.16  speed= 1.39  hit=none
cte= -0.15  speed= 1.39  hit=none
cte= -0.15  speed= 1.39  hit=none
cte= -0.13  speed= 1.39  hit=none
cte= -0.11  speed= 1.39  hit=none
cte= -0.06  speed= 1.39  hit=none
cte= -0.14  speed= 1.39  hit=none
cte= -0.21  speed= 1.39  hit=none
cte= -0.27  speed= 1.39  hit=none
cte= -0.33  speed= 1.39  hit=none
cte= -0.47  speed= 1.39  hit=none
cte= -0.59  speed= 1.39  hit=none
cte= -0.62  speed= 1.39  hit=none
cte= -0.80  speed= 1.39  hit=none
cte= -0.96  speed= 1.38  hit=none
cte= -1.08  speed= 1.38  hit=none
cte= -1.09  speed= 1.38  hit=none
cte= -1.24  speed= 1.37  hit=none
cte= -1.35  speed= 1.37  hit=none
cte= -1.42  speed= 1.37  hit=none
cte= -1.35  speed= 1.36  hit=none
cte= -1.43  speed= 1.36  hit=none
cte= -1.47  speed= 1.36  hit=none
cte= -1.46  speed= 1.36  hit=none
cte= -1.40  speed= 1.36  hit=none
cte= -1.29  speed= 1.36  hit=none
cte= -1.25  speed= 1.36  hit=none
cte= -1.18  speed= 1.36  hit=none
cte= -1.07  speed= 1.36  hit=none
cte= -0.90  speed= 1.37  hit=none
cte= -0.82  speed= 1.37  hit=none
cte= -0.72  speed= 1.37  hit=none
cte= -0.60  speed= 1.37  hit=none
cte= -0.46  speed= 1.38  hit=none
cte= -0.31  speed= 1.38  hit=none
cte= -0.14  speed= 1.38  hit=none
cte=  0.02  speed= 1.38  hit=none
cte=  0.19  speed= 1.38  hit=none
cte=  0.35  speed= 1.38  hit=none
cte=  0.51  speed= 1.38  hit=none
cte=  0.61  speed= 1.38  hit=none
cte=  0.77  speed= 1.38  hit=none
cte=  0.91  speed= 1.38  hit=none
cte=  1.02  speed= 1.38  hit=none
cte=  1.07  speed= 1.38  hit=none
cte=  1.16  speed= 1.37  hit=none
cte=  1.21  speed= 1.37  hit=none
cte=  1.23  speed= 1.37  hit=none
cte=  1.19  speed= 1.37  hit=none
cte=  1.18  speed= 1.37  hit=none
cte=  1.13  speed= 1.37  hit=none
cte=  1.05  speed= 1.37  hit=none
cte=  0.92  speed= 1.37  hit=none
cte=  0.83  speed= 1.37  hit=none
cte=  0.71  speed= 1.37  hit=none
cte=  0.57  speed= 1.38  hit=none
cte=  0.41  speed= 1.38  hit=none
cte=  0.28  speed= 1.38  hit=none
cte=  0.15  speed= 1.38  hit=none
cte=  0.02  speed= 1.38  hit=none
cte= -0.12  speed= 1.38  hit=none
cte= -0.20  speed= 1.38  hit=none
cte= -0.28  speed= 1.39  hit=none
cte= -0.38  speed= 1.39  hit=none
cte= -0.39  speed= 1.39  hit=none
cte= -0.38  speed= 1.39  hit=none
cte= -0.37  speed= 1.39  hit=none
cte= -0.34  speed= 1.39  hit=none
cte= -0.26  speed= 1.39  hit=none
cte= -0.16  speed= 1.39  hit=none
cte= -0.10  speed= 1.39  hit=none
cte=  0.05  speed= 1.39  hit=none
cte=  0.20  speed= 1.39  hit=none
cte=  0.34  speed= 1.39  hit=none
cte=  0.46  speed= 1.39  hit=none
cte=  0.62  speed= 1.39  hit=none
cte=  0.77  speed= 1.39  hit=none
cte=  0.89  speed= 1.38  hit=none
cte=  0.97  speed= 1.38  hit=none
cte=  1.08  speed= 1.38  hit=none
cte=  1.15  speed= 1.38  hit=none
cte=  1.19  speed= 1.37  hit=none
cte=  1.18  speed= 1.37  hit=none
cte=  1.20  speed= 1.37  hit=none
cte=  1.17  speed= 1.37  hit=none
cte=  1.11  speed= 1.37  hit=none
cte=  1.02  speed= 1.37  hit=none
cte=  0.94  speed= 1.37  hit=none
cte=  0.83  speed= 1.37  hit=none
cte=  0.66  speed= 1.37  hit=none
cte=  0.55  speed= 1.38  hit=none
cte=  0.43  speed= 1.38  hit=none
cte=  0.30  speed= 1.38  hit=none
cte=  0.13  speed= 1.38  hit=none
cte=  0.03  speed= 1.38  hit=none
cte= -0.08  speed= 1.38  hit=none
cte= -0.17  speed= 1.38  hit=none
cte= -0.27  speed= 1.39  hit=none
cte= -0.35  speed= 1.39  hit=none
cte= -0.43  speed= 1.39  hit=none
cte= -0.49  speed= 1.39  hit=none
cte= -0.53  speed= 1.39  hit=none
cte= -0.56  speed= 1.38  hit=none
cte= -0.57  speed= 1.38  hit=none
cte= -0.56  speed= 1.38  hit=none
cte= -0.53  speed= 1.38  hit=none
cte= -0.49  speed= 1.38  hit=none
cte= -0.43  speed= 1.39  hit=none
cte= -0.36  speed= 1.39  hit=none
cte= -0.27  speed= 1.39  hit=none
cte= -0.18  speed= 1.39  hit=none
cte= -0.08  speed= 1.39  hit=none
cte=  0.02  speed= 1.39  hit=none
cte=  0.12  speed= 1.39  hit=none
cte=  0.22  speed= 1.39  hit=none
cte=  0.38  speed= 1.39  hit=none
cte=  0.31  speed= 1.39  hit=none
cte=  0.23  speed= 1.39  hit=none
cte=  0.15  speed= 1.39  hit=none
cte=  0.06  speed= 1.39  hit=none
cte= -0.17  speed= 1.39  hit=none
cte= -0.40  speed= 1.39  hit=none
cte= -0.48  speed= 1.39  hit=none
cte= -0.80  speed= 1.39  hit=none
cte= -1.11  speed= 1.38  hit=none
cte= -1.38  speed= 1.37  hit=none
cte= -1.61  speed= 1.37  hit=none
cte= -1.68  speed= 1.36  hit=none
cte= -1.95  speed= 1.36  hit=none
cte= -2.17  speed= 1.35  hit=none
cte= -2.34  speed= 1.35  hit=none
cte= -2.46  speed= 1.35  hit=none
cte= -2.42  speed= 1.35  hit=none
cte= -2.59  speed= 1.35  hit=none
cte= -2.70  speed= 1.35  hit=none
cte= -2.77  speed= 1.35  hit=none
cte= -2.80  speed= 1.35  hit=none
cte= -2.64  speed= 1.35  hit=none
cte= -2.70  speed= 1.34  hit=none
cte= -2.72  speed= 1.34  hit=none
cte= -2.68  speed= 1.34  hit=none
cte= -2.60  speed= 1.34  hit=none
cte= -2.34  speed= 1.34  hit=none
cte= -2.30  speed= 1.34  hit=none
cte= -2.21  speed= 1.34  hit=none
cte= -2.08  speed= 1.34  hit=none
cte= -1.90  speed= 1.34  hit=none
cte= -1.55  speed= 1.34  hit=none
cte= -1.41  speed= 1.35  hit=none
cte= -1.24  speed= 1.35  hit=none
cte= -1.03  speed= 1.35  hit=none
cte= -0.79  speed= 1.36  hit=none
cte= -0.47  speed= 1.36  hit=none
cte= -0.33  speed= 1.37  hit=none
cte= -0.19  speed= 1.37  hit=none
cte= -0.03  speed= 1.38  hit=none
cte=  0.12  speed= 1.38  hit=none
cte=  0.27  speed= 1.38  hit=none
cte=  0.41  speed= 1.38  hit=none
cte=  0.54  speed= 1.38  hit=none
cte=  0.66  speed= 1.38  hit=none
cte=  0.75  speed= 1.38  hit=none
cte=  0.82  speed= 1.38  hit=none
cte=  0.86  speed= 1.38  hit=none
cte=  0.87  speed= 1.38  hit=none
cte=  0.86  speed= 1.38  hit=none
cte=  0.82  speed= 1.38  hit=none
cte=  0.75  speed= 1.38  hit=none
cte=  0.66  speed= 1.38  hit=none
cte=  0.55  speed= 1.38  hit=none
cte=  0.43  speed= 1.38  hit=none
cte=  0.29  speed= 1.38  hit=none
cte=  0.14  speed= 1.38  hit=none
cte= -0.02  speed= 1.38  hit=none
cte= -0.17  speed= 1.39  hit=none
cte= -0.32  speed= 1.39  hit=none
cte= -0.46  speed= 1.39  hit=none
cte= -0.58  speed= 1.38  hit=none
cte= -0.69  speed= 1.38  hit=none
cte= -0.77  speed= 1.38  hit=none
cte= -0.83  speed= 1.38  hit=none
cte= -0.86  speed= 1.38  hit=none
cte= -0.86  speed= 1.38  hit=none
cte= -0.84  speed= 1.38  hit=none
cte= -0.79  speed= 1.38  hit=none
cte= -0.72  speed= 1.38  hit=none
cte= -0.62  speed= 1.38  hit=none
cte= -0.51  speed= 1.38  hit=none
cte= -0.37  speed= 1.38  hit=none
cte= -0.23  speed= 1.38  hit=none
cte= -0.08  speed= 1.38  hit=none
cte=  0.07  speed= 1.39  hit=none
cte=  0.22  speed= 1.39  hit=none
cte=  0.39  speed= 1.39  hit=none
cte=  0.42  speed= 1.39  hit=none
cte=  0.43  speed= 1.39  hit=none
cte=  0.51  speed= 1.39  hit=none
cte=  0.38  speed= 1.39  hit=none
cte=  0.25  speed= 1.39  hit=none
cte=  0.10  speed= 1.39  hit=none
cte= -0.01  speed= 1.39  hit=none
cte= -0.25  speed= 1.39  hit=none
cte= -0.49  speed= 1.39  hit=none
cte= -0.72  speed= 1.39  hit=none
cte= -0.87  speed= 1.38  hit=none
cte= -1.15  speed= 1.38  hit=none
cte= -1.39  speed= 1.37  hit=none
cte= -1.58  speed= 1.37  hit=none
cte= -1.63  speed= 1.36  hit=none
cte= -1.83  speed= 1.36  hit=none
cte= -1.98  speed= 1.35  hit=none
cte= -2.08  speed= 1.35  hit=none
cte= -2.14  speed= 1.35  hit=none
cte= -2.09  speed= 1.35  hit=none
cte= -2.15  speed= 1.35  hit=none
cte= -2.16  speed= 1.35  hit=none
cte= -2.12  speed= 1.35  hit=none
cte= -1.93  speed= 1.35  hit=none
cte= -1.90  speed= 1.35  hit=none
cte= -1.81  speed= 1.34  hit=none
cte= -1.68  speed= 1.34  hit=none
cte= -1.50  speed= 1.34  hit=none
cte= -1.24  speed= 1.35  hit=none
cte= -1.09  speed= 1.35  hit=none
cte= -0.90  speed= 1.36  hit=none
cte= -0.69  speed= 1.36  hit=none
cte= -0.46  speed= 1.37  hit=none
cte= -0.22  speed= 1.37  hit=none
cte=  0.03  speed= 1.37  hit=none
cte=  0.28  speed= 1.38  hit=none
cte=  0.52  speed= 1.38  hit=none
cte=  0.74  speed= 1.38  hit=none
cte=  0.95  speed= 1.38  hit=none
cte=  1.12  speed= 1.37  hit=none
cte=  1.26  speed= 1.37  hit=none
cte=  1.36  speed= 1.37  hit=none
cte=  1.42  speed= 1.36  hit=none
cte=  1.43  speed= 1.36  hit=none
cte=  1.40  speed= 1.36  hit=none
cte=  1.32  speed= 1.36  hit=none
cte=  1.21  speed= 1.36  hit=none
cte=  1.06  speed= 1.36  hit=none
cte=  0.88  speed= 1.37  hit=none
cte=  0.68  speed= 1.37  hit=none
cte=  0.45  speed= 1.37  hit=none
cte=  0.22  speed= 1.38  hit=none
cte= -0.02  speed= 1.38  hit=none
cte= -0.27  speed= 1.38  hit=none
cte= -0.50  speed= 1.38  hit=none
cte= -0.72  speed= 1.38  hit=none
cte= -0.92  speed= 1.38  hit=none
cte= -1.09  speed= 1.37  hit=none
cte= -1.22  speed= 1.37  hit=none
cte= -1.32  speed= 1.37  hit=none
cte= -1.37  speed= 1.37  hit=none
cte= -1.38  speed= 1.36  hit=none
cte= -1.35  speed= 1.36  hit=none
cte= -1.28  speed= 1.36  hit=none
cte= -1.17  speed= 1.36  hit=none
cte= -1.02  speed= 1.36  hit=none
cte= -0.85  speed= 1.37  hit=none
cte= -0.65  speed= 1.37  hit=none
cte= -0.43  speed= 1.37  hit=none
cte= -0.20  speed= 1.38  hit=none
cte=  0.03  speed= 1.38  hit=none
cte=  0.28  speed= 1.38  hit=none
cte=  0.48  speed= 1.38  hit=none
cte=  0.66  speed= 1.38  hit=none
cte=  0.83  speed= 1.38  hit=none
cte=  0.97  speed= 1.38  hit=none
cte=  1.08  speed= 1.38  hit=none
cte=  1.15  speed= 1.37  hit=none
cte=  1.19  speed= 1.37  hit=none
cte=  1.19  speed= 1.37  hit=none
cte=  1.16  speed= 1.37  hit=none
cte=  1.08  speed= 1.37  hit=none
cte=  0.98  speed= 1.37  hit=none
cte=  0.84  speed= 1.37  hit=none
cte=  0.68  speed= 1.37  hit=none
cte=  0.50  speed= 1.38  hit=none
cte=  0.31  speed= 1.38  hit=none
cte=  0.11  speed= 1.38  hit=none
cte= -0.10  speed= 1.38  hit=none
cte= -0.30  speed= 1.38  hit=none
cte= -0.50  speed= 1.38  hit=none
cte= -0.68  speed= 1.38  hit=none
cte= -0.84  speed= 1.38  hit=none
cte= -0.97  speed= 1.38  hit=none
cte= -1.07  speed= 1.38  hit=none
cte= -1.14  speed= 1.37  hit=none
cte= -1.17  speed= 1.37  hit=none
cte= -1.16  speed= 1.37  hit=none
cte= -1.12  speed= 1.37  hit=none
cte= -1.04  speed= 1.37  hit=none
cte= -0.93  speed= 1.37  hit=none
cte= -0.80  speed= 1.37  hit=none
cte= -0.64  speed= 1.37  hit=none
cte= -0.46  speed= 1.38  hit=none
cte= -0.26  speed= 1.38  hit=none
cte= -0.06  speed= 1.38  hit=none
cte=  0.14  speed= 1.38  hit=none
cte=  0.34  speed= 1.38  hit=none
cte=  0.53  speed= 1.38  hit=none
cte=  0.70  speed= 1.38  hit=none
cte=  0.85  speed= 1.38  hit=none
cte=  0.98  speed= 1.38  hit=none
cte=  1.13  speed= 1.39  hit=none
cte=  1.06  speed= 1.37  hit=none
cte=  0.94  speed= 1.37  hit=none
cte=  0.92  speed= 1.38  hit=none
cte=  0.89  speed= 1.38  hit=none
cte=  0.83  speed= 1.37  hit=none
cte=  0.75  speed= 1.38  hit=none
cte=  0.65  speed= 1.38  hit=none
cte=  0.52  speed= 1.38  hit=none
cte=  0.38  speed= 1.38  hit=none
cte=  0.23  speed= 1.38  hit=none
cte=  0.07  speed= 1.38  hit=none
cte= -0.09  speed= 1.38  hit=none
cte= -0.25  speed= 1.38  hit=none
cte= -0.40  speed= 1.38  hit=none
cte= -0.54  speed= 1.38  hit=none
cte= -0.67  speed= 1.38  hit=none
cte= -0.77  speed= 1.38  hit=none
cte= -0.84  speed= 1.38  hit=none
cte= -0.89  speed= 1.38  hit=none
cte= -0.91  speed= 1.38  hit=none
cte= -0.90  speed= 1.38  hit=none
cte= -0.87  speed= 1.38  hit=none
cte= -0.80  speed= 1.38  hit=none
cte= -0.71  speed= 1.38  hit=none
cte= -0.60  speed= 1.38  hit=none
cte= -0.47  speed= 1.38  hit=none
cte= -0.33  speed= 1.38  hit=none
cte= -0.18  speed= 1.38  hit=none
cte= -0.02  speed= 1.38  hit=none
cte=  0.14  speed= 1.39  hit=none
cte=  0.30  speed= 1.39  hit=none
cte=  0.45  speed= 1.39  hit=none
cte=  0.58  speed= 1.39  hit=none
cte=  0.69  speed= 1.38  hit=none
cte=  0.78  speed= 1.38  hit=none
cte=  0.85  speed= 1.38  hit=none
cte=  0.89  speed= 1.38  hit=none
cte=  0.90  speed= 1.38  hit=none
cte=  0.88  speed= 1.38  hit=none
cte=  0.84  speed= 1.38  hit=none
cte=  0.77  speed= 1.38  hit=none
cte=  0.67  speed= 1.38  hit=none
cte=  0.53  speed= 1.38  hit=none
cte=  0.26  speed= 1.38  hit=none
cte= -0.02  speed= 1.38  hit=none
cte= -0.18  speed= 1.38  hit=none
cte= -0.57  speed= 1.38  hit=none
cte= -0.95  speed= 1.38  hit=none
cte= -1.30  speed= 1.38  hit=none
cte= -1.62  speed= 1.37  hit=none
cte= -1.73  speed= 1.36  hit=none
cte= -2.08  speed= 1.36  hit=none
cte= -2.39  speed= 1.35  hit=none
cte= -2.66  speed= 1.35  hit=none
cte= -2.88  speed= 1.35  hit=none
cte= -3.05  speed= 1.35  hit=none
cte= -3.07  speed= 1.35  hit=none
cte= -3.29  speed= 1.35  hit=none
cte= -3.47  speed= 1.35  hit=none
cte= -3.59  speed= 1.35  hit=none
cte= -3.67  speed= 1.34  hit=none
cte= -3.50  speed= 1.34  hit=none
cte= -3.63  speed= 1.34  hit=none
cte= -3.71  speed= 1.34  hit=none
cte= -3.74  speed= 1.34  hit=none
cte= -3.72  speed= 1.34  hit=none
cte= -3.65  speed= 1.34  hit=none
cte= -3.39  speed= 1.34  hit=none
cte= -3.38  speed= 1.34  hit=none
